,url
1561,https://www.winemag.com/buying-guide/compton-family-2016-alpine-cuvee-pinot-noir-willamette-valley/
1562,https://www.winemag.com/buying-guide/dragonette-2017-sauvignon-blanc-happy-canyon-of-santa-barbara/
1563,https://www.winemag.com/buying-guide/holdredge-2016-rolling-thunder-pinot-noir-russian-river-valley-310528/
1564,https://www.winemag.com/buying-guide/hunnicutt-2015-brinkman-block-cabernet-sauvignon-rutherford/
1565,https://www.winemag.com/buying-guide/kukkula-2015-lagniappe-red-adelaida-district/
1566,https://www.winemag.com/buying-guide/longoria-2016-la-encantada-vineyard-pinot-noir-sta-rita-hills/
1567,https://www.winemag.com/buying-guide/mcv-2016-1105-red-paso-robles-309648/
1568,https://www.winemag.com/buying-guide/pashey-2015-cuvee-extra-brut-sparkling-willamette-valley-310509/
1569,https://www.winemag.com/buying-guide/sarver-2016-elhanan-vineyard-pinot-noir-willamette-valley-310496/
1570,https://www.winemag.com/buying-guide/sculpterra-2016-figurine-red-paso-robles-309672/
1571,https://www.winemag.com/buying-guide/starfield-2016-viognier-el-dorado-309860/
1572,https://www.winemag.com/buying-guide/tenshen-2017-red-santa-barbara-county-309806/
1573,https://www.winemag.com/buying-guide/andis-2015-original-grandpere-vineyard-old-vine-zinfandel-amador-county-310014/
1574,https://www.winemag.com/buying-guide/fleur-2017-carneros-select-chardonnay-carneros/
1575,https://www.winemag.com/buying-guide/foursight-2016-charles-vineyard-semillon-anderson-valley/
1576,https://www.winemag.com/buying-guide/iron-hub-2015-barbera-amador-county/
1577,https://www.winemag.com/buying-guide/mckahn-2016-syrah-spring-mountain-district/
1578,https://www.winemag.com/buying-guide/sebastiani-2016-merlot-north-coast/
1579,https://www.winemag.com/buying-guide/brick-house-2017-gamay-noir-ribbon-ridge/
1580,https://www.winemag.com/buying-guide/chateau-ste-michelle-2016-ethos-late-harvest-riesling-horse-heaven-hills-310025/
1581,https://www.winemag.com/buying-guide/de-lancellotti-2016-le-mie-figlie-chardonnay-chehalem-mountains/
1582,https://www.winemag.com/buying-guide/gramercy-2015-cabernet-sauvignon-columbia-valley-wa-310016/
1583,https://www.winemag.com/buying-guide/herencia-2015-chardonnay-los-carneros-309358/
1584,https://www.winemag.com/buying-guide/morgan-2017-metallico-unoaked-chardonnay-monterey/
1585,https://www.winemag.com/buying-guide/ojai-2017-mcginley-vineyard-sauvignon-blanc-santa-ynez-valley-309790/
1586,https://www.winemag.com/buying-guide/sarver-2017-elhanan-vineyard-pinot-gris-willamette-valley-310495/
1587,https://www.winemag.com/buying-guide/starmont-2016-chardonnay-carneros-310817/
1588,https://www.winemag.com/buying-guide/two-vintners-2016-syrah-columbia-valley-wa/
1589,https://www.winemag.com/buying-guide/fel-2016-pinot-noir-anderson-valley/
1590,https://www.winemag.com/buying-guide/jarvis-2012-estate-grown-cave-fermented-petit-verdot-napa-valley/
1591,https://www.winemag.com/buying-guide/markus-wine-co-2016-domo-red-lodi/
1592,https://www.winemag.com/buying-guide/naggiar-2017-root-49-estate-grown-cabernet-sauvignon-sierra-foothills/
1593,https://www.winemag.com/buying-guide/ampelos-2015-ampelos-vineyard-rho-pinot-noir-sta-rita-hills-310749/
1594,https://www.winemag.com/buying-guide/broken-earth-2016-limited-release-grenache-paso-robles/
1595,https://www.winemag.com/buying-guide/desparada-2016-soothsayer-red-california-309638/
1596,https://www.winemag.com/buying-guide/f2-wines-2015-il-falconieri-cabernet-franc-los-olivos-district/
1597,https://www.winemag.com/buying-guide/glenwood-cellars-2015-chardonnay-sonoma-coast-310592/
1598,https://www.winemag.com/buying-guide/holdredge-2016-upper-elevations-pinot-noir-sonoma-coast-310526/
1599,https://www.winemag.com/buying-guide/involuntary-commitment-2017-red-columbia-valley-wa/
1600,https://www.winemag.com/buying-guide/jaxon-2016-tempranillo-rogue-valley-310451/
1601,https://www.winemag.com/buying-guide/jeff-cohn-2016-2-guys-2-barrels-stagecoach-vineyard-viognier-napa-valley-310790/
1602,https://www.winemag.com/buying-guide/monochrome-2017-plum-orchard-lane-vineyard-albarino-paso-robles/
1603,https://www.winemag.com/buying-guide/outlot-2017-sauvignon-blanc-sonoma-county/
1604,https://www.winemag.com/buying-guide/saint-gregory-2016-pinot-meunier-mendocino-county-309822/
1605,https://www.winemag.com/buying-guide/starfield-nv-brut-blanc-de-blancs-sparkling-el-dorado-309859/
1606,https://www.winemag.com/buying-guide/two-vintners-2016-make-haste-cinsault-yakima-valley/
1607,https://www.winemag.com/buying-guide/artesa-2015-cask-reserva-especial-cabernet-sauvignon-napa-valley/
1608,https://www.winemag.com/buying-guide/ektimo-vineyards-2015-petite-sirah-russian-river-valley/
1609,https://www.winemag.com/buying-guide/fiddletown-cellars-2016-barbera-amador-county/
1610,https://www.winemag.com/buying-guide/foursight-2016-charles-vineyard-clone-05-pinot-noir-anderson-valley/
1611,https://www.winemag.com/buying-guide/hirsch-2016-block-8-estate-pinot-noir-fort-ross-seaview/
1612,https://www.winemag.com/buying-guide/longboard-2016-dakine-vineyard-syrah-russian-river-valley/
1613,https://www.winemag.com/buying-guide/sobon-estate-2016-home-vineyard-cabernet-sauvignon-amador-county/
1614,https://www.winemag.com/buying-guide/vigilance-2015-cimarron-red-lake-county/
1615,https://www.winemag.com/buying-guide/andrew-will-2014-esploso-cabernet-sauvignon-columbia-valley-wa/
1616,https://www.winemag.com/buying-guide/brea-2017-pinot-noir-santa-lucia-highlands-309632/
1617,https://www.winemag.com/buying-guide/buty-2015-rediviva-of-the-stones-rockgarden-estate-red-walla-walla-valley-wa/
1618,https://www.winemag.com/buying-guide/buty-2016-conner-lee-vineyard-merlot-cabernet-franc-columbia-valley-wa/
1619,https://www.winemag.com/buying-guide/clif-family-2017-gewurztraminer-anderson-valley/
1620,https://www.winemag.com/buying-guide/dorothy-jean-2017-sierra-madre-vineyard-chardonnay-santa-maria-valley-309762/
1621,https://www.winemag.com/buying-guide/edna-valley-vineyard-2016-reserve-chardonnay-edna-valley/
1622,https://www.winemag.com/buying-guide/flaneur-2017-pinot-noir-willamette-valley/
1623,https://www.winemag.com/buying-guide/iron-horse-2016-north-block-pinot-noir-green-valley-310759/
1624,https://www.winemag.com/buying-guide/j-vineyards-winery-2016-strata-estate-grown-pinot-noir-russian-river-valley-310761/
1625,https://www.winemag.com/buying-guide/j-vineyards-winery-nv-california-cuvee-sparkling-california-309819/
1626,https://www.winemag.com/buying-guide/la-voix-2016-here-and-heaven-chardonnay-sta-rita-hills-309781/
1627,https://www.winemag.com/buying-guide/lexeme-2016-tempranillo-umpqua-valley-310457/
1628,https://www.winemag.com/buying-guide/lexeme-2017-rose-of-gamay-noir-elkton-oregon-310455/
1629,https://www.winemag.com/buying-guide/merry-edwards-2016-flax-vineyard-pinot-noir-russian-river-valley-310645/
1630,https://www.winemag.com/buying-guide/pepper-bridge-2015-trine-estate-vineyards-red-walla-walla-valley-wa/
1631,https://www.winemag.com/buying-guide/pull-2016-bdx-estate-grown-red-paso-robles/
1632,https://www.winemag.com/buying-guide/reynoso-2016-chardonnay-russian-river-valley-310675/
1633,https://www.winemag.com/buying-guide/rombauer-2017-buchli-station-chardonnay-carneros-310814/
1634,https://www.winemag.com/buying-guide/say-when-2017-sona-vino-sierra-madre-vineyard-chardonnay-santa-maria-valley/
1635,https://www.winemag.com/buying-guide/scratch-2014-kw-ranch-pinot-noir-santa-lucia-highlands/
1636,https://www.winemag.com/buying-guide/talent-2016-nuf-sed-red-red-oregon-310504/
1637,https://www.winemag.com/buying-guide/thomas-george-2016-cresta-ridge-estate-chardonnay-russian-river-valley/
1638,https://www.winemag.com/buying-guide/walnut-city-wineworks-2017-pinot-noir-willamette-valley-310513/
1639,https://www.winemag.com/buying-guide/zo-wines-2017-sauvignon-blanc-dry-creek-valley-310591/
1640,https://www.winemag.com/buying-guide/cobden-wini-2015-cabernet-sauvignon-stags-leap-district/
1641,https://www.winemag.com/buying-guide/cosentino-2016-cigar-bourbon-barrel-aged-limited-release-cabernet-sauvignon-california/
1642,https://www.winemag.com/buying-guide/gratus-2015-estate-grown-petite-sirah-napa-valley/
1643,https://www.winemag.com/buying-guide/josh-cellars-2016-cabernet-sauvignon-california/
1644,https://www.winemag.com/buying-guide/nicholson-ranch-2015-la-colina-estate-chardonnay-sonoma-coast/
1645,https://www.winemag.com/buying-guide/rubus-2016-old-vine-zinfandel-lodi/
1646,https://www.winemag.com/buying-guide/ruby-hill-winery-2015-peacock-patch-reserve-zinfandel-livermore-valley/
1647,https://www.winemag.com/buying-guide/ampelos-2017-phi-viognier-santa-barbara-county/
1648,https://www.winemag.com/buying-guide/bonacquisti-2017-cabernet-franc-colorado-310111/
1649,https://www.winemag.com/buying-guide/brave-cellars-2016-momtazi-vineyard-two-roads-pinot-noir-mcminnville-310446/
1650,https://www.winemag.com/buying-guide/columbia-winery-2016-cabernet-franc-horse-heaven-hills/
1651,https://www.winemag.com/buying-guide/compton-family-2016-llewellyn-cuvee-pinot-noir-willamette-valley/
1652,https://www.winemag.com/buying-guide/de-lancellotti-2016-lachini-vineyard-pinot-noir-chehalem-mountains/
1653,https://www.winemag.com/buying-guide/desparada-2017-arclight-rose-california/
1654,https://www.winemag.com/buying-guide/force-majeure-2016-estate-grown-syrah-red-mountain-310086/
1655,https://www.winemag.com/buying-guide/morgan-2017-double-l-vineyard-riesling-santa-lucia-highlands-309652/
1656,https://www.winemag.com/buying-guide/passaggio-2016-fieldsa-vineyards-syrah-sonoma-valley-310796/
1657,https://www.winemag.com/buying-guide/stone-cottage-2017-syrah-colorado/
1658,https://www.winemag.com/buying-guide/the-withers-winery-2017-peters-vineyard-chardonnay-sonoma-coast/
1659,https://www.winemag.com/buying-guide/thirty-seven-2015-syrah-sonoma-coast-310806/
1660,https://www.winemag.com/buying-guide/thirty-seven-2016-albarino-sonoma-coast-310744/
1661,https://www.winemag.com/buying-guide/berryessa-gap-2016-barbera-yolo-county/
1662,https://www.winemag.com/buying-guide/cannonball-2017-eleven-chardonnay-sonoma-coast/
1663,https://www.winemag.com/buying-guide/charles-b-mitchell-nv-monsieur-omo-red-fair-play/
1664,https://www.winemag.com/buying-guide/frank-family-2015-winston-hill-red-rutherford/
1665,https://www.winemag.com/buying-guide/groth-2015-cabernet-sauvignon-oakville/
1666,https://www.winemag.com/buying-guide/josh-cellars-2016-merlot-california/
1667,https://www.winemag.com/buying-guide/rutherford-hill-2014-reserve-cabernet-sauvignon-rutherford/
1668,https://www.winemag.com/buying-guide/saddleback-2014-cabernet-sauvignon-napa-valley/
1669,https://www.winemag.com/buying-guide/v-sattui-2015-petit-verdot-napa-valley/
1670,https://www.winemag.com/buying-guide/victor-vineyards-2015-roadside-red-lodi/
1671,https://www.winemag.com/buying-guide/guarachi-family-2015-cabernet-sauvignon-napa-valley-310771/
1672,https://www.winemag.com/buying-guide/pelletiere-2016-estate-lagrein-paso-robles-willow-creek-district/
1673,https://www.winemag.com/buying-guide/silver-ghost-2016-cabernet-sauvignon-napa-valley-309543/
1674,https://www.winemag.com/buying-guide/talley-2016-pinot-noir-arroyo-grande-valley/
1675,https://www.winemag.com/buying-guide/carlisle-2016-palisades-vineyard-petite-sirah-napa-valley/
1676,https://www.winemag.com/buying-guide/markus-wine-co-2016-sol-red-lodi/
1677,https://www.winemag.com/buying-guide/sobon-estate-2017-barbera-amador-county/
1678,https://www.winemag.com/buying-guide/steven-kent-2014-cabernet-sauvignon-livermore-valley/
1679,https://www.winemag.com/buying-guide/volker-eisele-family-estate-2015-las-flores-cabernet-sauvignon-napa-valley/
1680,https://www.winemag.com/buying-guide/aver-family-vineyards-2017-benevolent-caties-corner-vineyard-viognier-russian-river-valley/
1681,https://www.winemag.com/buying-guide/chronic-cellars-2017-dead-nuts-red-paso-robles-309635/
1682,https://www.winemag.com/buying-guide/falkner-2015-amante-super-tuscan-style-red-temecula-valley/
1683,https://www.winemag.com/buying-guide/gramercy-2015-lagniappe-syrah-columbia-valley-wa-310015/
1684,https://www.winemag.com/buying-guide/iron-horse-2016-deer-gate-pinot-noir-green-valley/
1685,https://www.winemag.com/buying-guide/lazy-river-2015-pinot-noir-yamhill-carlton-310453/
1686,https://www.winemag.com/buying-guide/lazy-river-2016-pinot-gris-yamhill-carlton-310452/
1687,https://www.winemag.com/buying-guide/morgan-2017-sauvignon-blanc-monterey/
1688,https://www.winemag.com/buying-guide/pashey-2015-brut-rose-sparkling-willamette-valley-310510/
1689,https://www.winemag.com/buying-guide/primal-oaks-2017-cabernet-sauvignon-paso-robles-estrella-district/
1690,https://www.winemag.com/buying-guide/scratch-2014-ventana-vineyards-grenache-arroyo-seco-310693/
1691,https://www.winemag.com/buying-guide/snowy-peaks-2017-sebastians-reserve-red-grand-valley/
1692,https://www.winemag.com/buying-guide/talent-2016-reserve-merlot-oregon/
1693,https://www.winemag.com/buying-guide/thacher-2017-shell-creek-vineyards-chenin-blanc-paso-robles-highlands-district-309807/
1694,https://www.winemag.com/buying-guide/ledson-2016-ricetti-lane-grenache-redwood-valley/
1695,https://www.winemag.com/buying-guide/raymond-2016-signature-collection-chardonnay-napa-valley/
1696,https://www.winemag.com/buying-guide/wood-family-vineyards-2015-especial-cabernet-sauvignon-livermore-valley/
1697,https://www.winemag.com/buying-guide/aver-family-vineyards-2015-blessings-petite-sirah-santa-clara-valley-309754/
1698,https://www.winemag.com/buying-guide/campovida-2016-pinot-noir-mendocino-county-310007/
1699,https://www.winemag.com/buying-guide/city-limits-2016-zinfandel-columbia-valley-wa/
1700,https://www.winemag.com/buying-guide/helix-by-reininger-2014-phinny-hill-vineyard-syrah-horse-heaven-hills/
1701,https://www.winemag.com/buying-guide/j-vineyards-winery-2016-goldridge-selection-noir-collection-pinot-noir-russian-river-valley-310763/
1702,https://www.winemag.com/buying-guide/jaxon-2016-tradicion-red-rogue-valley-310450/
1703,https://www.winemag.com/buying-guide/lorenzi-estate-2016-la-terra-red-temecula-valley/
1704,https://www.winemag.com/buying-guide/onx-2016-praetorian-red-templeton-gap-district-309654/
1705,https://www.winemag.com/buying-guide/ultima-tulie-2015-syrah-grenache-central-coast-309160/
1706,https://www.winemag.com/buying-guide/vintage-cowboy-2017-grenache-blanc-edna-valley-310673/
1707,https://www.winemag.com/buying-guide/walnut-city-wineworks-2016-riesling-willamette-valley-310511/
1708,https://www.winemag.com/buying-guide/graziano-2014-grenache-mendocino/
1709,https://www.winemag.com/buying-guide/renwood-2016-zinfandel-california/
1710,https://www.winemag.com/buying-guide/rubino-estates-winery-2015-salute-red-california/
1711,https://www.winemag.com/buying-guide/z-alexander-brown-2016-uncaged-proprietary-red-california/
1712,https://www.winemag.com/buying-guide/bookcliff-2016-ensemble-red-colorado/
1713,https://www.winemag.com/buying-guide/brave-cellars-2016-momtazi-vineyard-less-traveled-pinot-noir-mcminnville-310445/
1714,https://www.winemag.com/buying-guide/buty-2015-columbia-rediviva-phinny-hill-vineyard-cabernet-sauvignon-syrah-horse-heaven-hills/
1715,https://www.winemag.com/buying-guide/de-lancellotti-2016-famiglia-pinot-noir-willamette-valley/
1716,https://www.winemag.com/buying-guide/jaxon-2016-grenache-rogue-valley-310449/
1717,https://www.winemag.com/buying-guide/redwood-hill-2017-hopkins-river-ranch-sauvignon-blanc-russian-river-valley/
1718,https://www.winemag.com/buying-guide/two-vintners-2015-merlot-columbia-valley-wa-310099/
1719,https://www.winemag.com/buying-guide/gen5-2016-merlot-clarksburg/
1720,https://www.winemag.com/buying-guide/ironstone-2016-estate-grown-reserve-chardonnay-sierra-foothills/
1721,https://www.winemag.com/buying-guide/jeremy-wine-co-2016-naci-ocevi-black-label-nasi-ocevi-vineyard-zinfandel-lodi/
1722,https://www.winemag.com/buying-guide/longevity-2013-vintner-select-petit-verdot-lodi/
1723,https://www.winemag.com/buying-guide/tom-of-finland-2016-out-standing-red-california/
1724,https://www.winemag.com/buying-guide/wood-family-vineyards-2016-g-s-m-livermore-valley/
1725,https://www.winemag.com/buying-guide/chamisal-vineyards-2015-califa-grenache-edna-valley-309760/
1726,https://www.winemag.com/buying-guide/covington-2016-franc-cabernet-franc-columbia-valley-wa-310107/
1727,https://www.winemag.com/buying-guide/lexington-2014-gist-ranch-estate-cabernet-sauvignon-santa-cruz-mountains/
1728,https://www.winemag.com/buying-guide/monochrome-2017-altered-images-white-california-309785/
1729,https://www.winemag.com/buying-guide/opolo-2017-mountain-zinfandel-paso-robles/
1730,https://www.winemag.com/buying-guide/primative-2016-hunter-gatherer-cabernet-sauvignon-paso-robles/
1731,https://www.winemag.com/buying-guide/sextant-2016-wheelhouse-zinfandel-paso-robles-309674/
1732,https://www.winemag.com/buying-guide/the-winery-at-holy-cross-abbey-2016-reserve-cabernet-sauvignon-colorado/
1733,https://www.winemag.com/buying-guide/dark-horse-2016-merlot-california/
1734,https://www.winemag.com/buying-guide/ironstone-2016-chenin-blanc-california/
1735,https://www.winemag.com/buying-guide/naggiar-2017-estate-black-beast-red-sierra-foothills/
1736,https://www.winemag.com/buying-guide/naggiar-2017-estate-cabernet-franc-sierra-foothills/
1737,https://www.winemag.com/buying-guide/precision-wine-2016-fly-by-merlot-north-coast/
1738,https://www.winemag.com/buying-guide/renwood-2016-special-reserve-zinfandel-fiddletown/
1739,https://www.winemag.com/buying-guide/shannon-ridge-2016-high-elevation-collection-wrangler-red-lake-county/
1740,https://www.winemag.com/buying-guide/william-heritage-2017-estate-grown-rose-of-pinot-noir-outer-coastal-plain/
1741,https://www.winemag.com/buying-guide/apolloni-2016-estate-pinot-noir-willamette-valley-310352/
1742,https://www.winemag.com/buying-guide/aspen-peak-2017-vintners-reserve-rockin-rapids-red-colorado/
1743,https://www.winemag.com/buying-guide/bonacquisti-2017-rosso-di-colorado-red-colorado-310110/
1744,https://www.winemag.com/buying-guide/delille-2017-roussanne-red-mountain-310125/
1745,https://www.winemag.com/buying-guide/heath-vineyards-2017-captivating-sauvignon-blanc-paso-robles-willow-creek-district-310648/
1746,https://www.winemag.com/buying-guide/le-doubble-troubble-2016-phelps-creek-vineyard-pinot-noir-columbia-gorge-or-310376/
1747,https://www.winemag.com/buying-guide/sculpterra-2016-cabernet-franc-paso-robles/
1748,https://www.winemag.com/buying-guide/steele-2017-pinot-blanc-santa-barbara-county-309678/
1749,https://www.winemag.com/buying-guide/tolosa-2017-poletti-edna-ranch-chardonnay-edna-valley-309809/
1750,https://www.winemag.com/buying-guide/foursight-2015-charles-vineyard-pinot-noir-anderson-valley/
1751,https://www.winemag.com/buying-guide/heron-2017-sauvignon-blanc-mendocino-county/
1752,https://www.winemag.com/buying-guide/mcmanis-2017-estate-grown-merlot-lodi/
1753,https://www.winemag.com/buying-guide/andis-2015-estate-zinfandel-amador-county/
1754,https://www.winemag.com/buying-guide/chronic-cellars-2017-purple-paradise-red-paso-robles/
1755,https://www.winemag.com/buying-guide/clif-family-2016-petite-sirah-napa-valley-309900/
1756,https://www.winemag.com/buying-guide/firesteed-2016-riesling-willamette-valley/
1757,https://www.winemag.com/buying-guide/gramercy-2015-lower-east-cabernet-sauvignon-columbia-valley-wa-310019/
1758,https://www.winemag.com/buying-guide/kendall-jackson-2017-jackson-estate-chardonnay-santa-maria-valley-310652/
1759,https://www.winemag.com/buying-guide/korbel-nv-brut-rose-methode-champenoise-sparkling-california-309894/
1760,https://www.winemag.com/buying-guide/longoria-2016-cabernet-franc-santa-ynez-valley/
1761,https://www.winemag.com/buying-guide/opolo-2017-summit-creek-zinfandel-paso-robles-309656/
1762,https://www.winemag.com/buying-guide/santa-barbara-winery-2015-stolpman-vineyard-sangiovese-santa-ynez-valley/
1763,https://www.winemag.com/buying-guide/scotto-family-cellars-nv-brut-rose-sparkling-california-309842/
1764,https://www.winemag.com/buying-guide/scratch-2017-kristys-vineyard-riesling-monterey-309677/
1765,https://www.winemag.com/buying-guide/sculpterra-2016-statuesque-red-paso-robles-309673/
1766,https://www.winemag.com/buying-guide/snowy-peaks-2017-mourvedre-grand-valley/
1767,https://www.winemag.com/buying-guide/twisted-paso-2017-pinot-noir-central-coast/
1768,https://www.winemag.com/buying-guide/bee-hunter-2015-riesling-anderson-valley/
1769,https://www.winemag.com/buying-guide/concannon-2016-reserve-assemblage-red-livermore-valley/
1770,https://www.winemag.com/buying-guide/zd-2016-reserve-chardonnay-carneros/
1771,https://www.winemag.com/buying-guide/brea-2016-la-estancia-vineyards-chardonnay-santa-lucia-highlands/
1772,https://www.winemag.com/buying-guide/broken-earth-2016-limited-release-cabernet-sauvignon-paso-robles/
1773,https://www.winemag.com/buying-guide/chateau-ste-michelle-2015-artist-series-red-columbia-valley-wa-310026/
1774,https://www.winemag.com/buying-guide/covington-2016-sangio-sangiovese-columbia-valley-wa/
1775,https://www.winemag.com/buying-guide/finn-hill-2014-tenebrae-stillwater-creek-vineyard-petit-verdot-columbia-valley-wa/
1776,https://www.winemag.com/buying-guide/firesteed-2017-pinot-gris-willamette-valley/
1777,https://www.winemag.com/buying-guide/force-majeure-2017-estate-viognier-red-mountain-310120/
1778,https://www.winemag.com/buying-guide/hahn-2017-slh-pinot-gris-santa-lucia-highlands-310641/
1779,https://www.winemag.com/buying-guide/jeff-cohn-2016-stagecoach-vineyard-marsanne-napa-valley-310748/
1780,https://www.winemag.com/buying-guide/martin-ray-2017-chardonnay-sonoma-coast-310593/
1781,https://www.winemag.com/buying-guide/mirassou-2017-pinot-noir-california/
1782,https://www.winemag.com/buying-guide/puma-road-2014-vigna-monte-nero-pinot-noir-santa-lucia-highlands/
1783,https://www.winemag.com/buying-guide/sextant-2016-caverio-red-paso-robles-309801/
1784,https://www.winemag.com/buying-guide/snowy-peaks-2016-petit-verdot-grand-valley/
1785,https://www.winemag.com/buying-guide/verde-2017-chardonnay-monterey-310710/
1786,https://www.winemag.com/buying-guide/high-valley-vineyard-2015-barbera-high-valley/
1787,https://www.winemag.com/buying-guide/natchez-hills-2015-family-reserve-cabernet-sauvignon-america/
1788,https://www.winemag.com/buying-guide/pomelo-2017-sauvignon-blanc-california/
1789,https://www.winemag.com/buying-guide/avaler-2015-cabernet-sauvignon-dry-creek-valley-310589/
1790,https://www.winemag.com/buying-guide/byington-2014-byington-estate-pinot-noir-santa-cruz-mountains-309112/
1791,https://www.winemag.com/buying-guide/continental-divide-2017-petit-verdot-grand-valley/
1792,https://www.winemag.com/buying-guide/eberle-2016-vineyard-selection-cabernet-sauvignon-paso-robles/
1793,https://www.winemag.com/buying-guide/firesteed-2017-pinot-noir-willamette-valley/
1794,https://www.winemag.com/buying-guide/kendall-jackson-2017-grand-reserve-chardonnay-santa-barbara-county-309778/
1795,https://www.winemag.com/buying-guide/naggiar-2016-estate-barbera-sierra-foothills-309886/
1796,https://www.winemag.com/buying-guide/the-infinite-monkey-theorem-2017-cabernet-franc-grand-valley/
1797,https://www.winemag.com/buying-guide/the-infinite-monkey-theorem-2017-malbec-grand-valley/
1798,https://www.winemag.com/buying-guide/terra-valentine-2015-petite-sirah-spring-mountain-district/
1799,https://www.winemag.com/buying-guide/kunde-2017-estate-grown-viognier-sonoma-valley/
1800,https://www.winemag.com/buying-guide/medaloni-nv-artist-series-petit-verdot-america/
1801,https://www.winemag.com/buying-guide/nicholson-ranch-2015-cuvee-natalie-estate-chardonnay-sonoma-coast/
1802,https://www.winemag.com/buying-guide/renwood-2016-grand-reserve-barbera-amador-county/
1803,https://www.winemag.com/buying-guide/cloak-dagger-2016-subterfuge-red-paso-robles/
1804,https://www.winemag.com/buying-guide/compton-family-2017-pinot-blanc-willamette-valley/
1805,https://www.winemag.com/buying-guide/f2-wines-2014-sonetto-red-los-olivos-district-309639/
1806,https://www.winemag.com/buying-guide/hanson-vineyards-2015-pinot-noir-willamette-valley/
1807,https://www.winemag.com/buying-guide/joseph-carr-2015-revelist-cabernet-sauvignon-napa-valley-310551/
1808,https://www.winemag.com/buying-guide/lexeme-2016-pinot-noir-oregon-310456/
1809,https://www.winemag.com/buying-guide/sculpterra-2016-estate-cabernet-sauvignon-paso-robles/
1810,https://www.winemag.com/buying-guide/starmont-2017-sauvignon-blanc-napa-valley/
1811,https://www.winemag.com/buying-guide/steele-2017-viognier-lake-county-309827/
1812,https://www.winemag.com/buying-guide/the-calling-2017-dutton-ranch-chardonnay-russian-river-valley/
1813,https://www.winemag.com/buying-guide/buckel-family-wine-2015-red-colorado/
1814,https://www.winemag.com/buying-guide/fetzer-nv-anthonys-hill-dark-bold-red-california-308148/
1815,https://www.winemag.com/buying-guide/freelander-2017-district-one-cabernet-sauvignon-california/
1816,https://www.winemag.com/buying-guide/mcmanis-2017-cabernet-sauvignon-california/
1817,https://www.winemag.com/buying-guide/naggiar-2017-root-49-estate-grown-red-sierra-foothills/
1818,https://www.winemag.com/buying-guide/z-alexander-brown-2017-uncaged-sauvignon-blanc-north-coast-308492/
1819,https://www.winemag.com/buying-guide/brea-2016-margarita-vineyard-cabernet-sauvignon-paso-robles-309758/
1820,https://www.winemag.com/buying-guide/iron-horse-2016-home-block-pinot-noir-green-valley-310737/
1821,https://www.winemag.com/buying-guide/long-road-2015-syrah-horse-heaven-hills/
1822,https://www.winemag.com/buying-guide/pursued-by-bear-2015-cabernet-sauvignon-columbia-valley-wa/
1823,https://www.winemag.com/buying-guide/reininger-2015-merlot-walla-walla-valley-wa/
1824,https://www.winemag.com/buying-guide/seghesio-2017-vermentino-russian-river-valley-310746/
1825,https://www.winemag.com/buying-guide/spindrift-cellars-2016-bovine-vineyards-pinot-noir-willamette-valley-310501/
1826,https://www.winemag.com/buying-guide/topa-mountain-winery-2016-blend-33-white-santa-barbara-county/
1827,https://www.winemag.com/buying-guide/vezer-family-vineyard-2014-zinfandel-suisun-valley-309946/
1828,https://www.winemag.com/buying-guide/vintage-cowboy-2015-merlot-paso-robles/
1829,https://www.winemag.com/buying-guide/brea-2016-margarita-vineyard-cabernet-sauvignon-paso-robles-309758/
1830,https://www.winemag.com/buying-guide/buty-2016-rockgarden-estate-red-walla-walla-valley-wa/
1831,https://www.winemag.com/buying-guide/joseph-jewell-2015-chardonnay-russian-river-valley/
1832,https://www.winemag.com/buying-guide/markus-wine-co-2016-blue-red-lodi/
1833,https://www.winemag.com/buying-guide/napa-cellars-2016-chardonnay-napa-valley/
1834,https://www.winemag.com/buying-guide/sebastopol-oaks-2017-pinot-noir-california/
1835,https://www.winemag.com/buying-guide/broadside-2017-wild-ferment-chardonnay-central-coast/
1836,https://www.winemag.com/buying-guide/chateau-ste-michelle-2015-impetus-red-columbia-valley-wa/
1837,https://www.winemag.com/buying-guide/columbia-winery-2015-element-red-wahluke-slope/
1838,https://www.winemag.com/buying-guide/delille-2016-d2-red-columbia-valley-wa/
1839,https://www.winemag.com/buying-guide/hahn-2017-pinot-gris-monterey-county/
1840,https://www.winemag.com/buying-guide/lasorda-family-wines-2016-cabernet-sauvignon-paso-robles-310667/
1841,https://www.winemag.com/buying-guide/le-doubble-troubble-2016-bayliss-bower-vineyard-pinot-noir-yamhill-carlton/
1842,https://www.winemag.com/buying-guide/lexeme-2016-viognier-oregon-310454/
1843,https://www.winemag.com/buying-guide/monkshood-2016-white-water-vineyard-syrah-grand-valley/
1844,https://www.winemag.com/buying-guide/noble-tree-2016-estate-chardonnay-chalk-hill-russian-river-valley/
1845,https://www.winemag.com/buying-guide/priest-ranch-2017-estate-grown-grenache-blanc-napa-valley-310747/
1846,https://www.winemag.com/buying-guide/reininger-2016-syrah-walla-walla-valley-wa/
1847,https://www.winemag.com/buying-guide/sextant-2017-cabernet-sauvignon-paso-robles-309803/
1848,https://www.winemag.com/buying-guide/spindrift-cellars-2016-osu-woodhall-iii-vineyard-chardonnay-willamette-valley-310498/
1849,https://www.winemag.com/buying-guide/spindrift-cellars-2016-reserve-pinot-noir-willamette-valley-310502/
